sku,product_name,unit_price,unit_of_measure,stock_status,discount_1,discount_2,net_price,supplier_name
A10012.2,Jobber Drills,52.53,5,Stocked,0.68,0,16.81,Dormer
A10012.25,Jobber Drills,58.2,5,Stocked,0.68,0,18.62,Dormer
A10012.3,Jobber Drills,50.06,5,Stocked,0.68,0,16.02,Dormer
A10012.4,Jobber Drills,53.05,5,Stocked,0.68,0,16.98,Dormer
A10012.5,Jobber Drills,40.89,5,Stocked,0.68,0,13.08,Dormer
A10012.6,Jobber Drills,58.2,5,Stocked,0.68,0,18.62,Dormer
A10012.7,Jobber Drills,42.23,5,Stocked,0.68,0,13.51,Dormer
A10012.75,Jobber Drills,57.68,5,Stocked,0.68,0,18.46,Dormer
A10012.8,Jobber Drills,58.2,5,Stocked,0.68,0,18.62,Dormer
A10012.9,Jobber Drills,59.74,5,Stocked,0.68,0,19.12,Dormer
A10013.0,Jobber Drills,44.39,5,Stocked,0.68,0,14.20,Dormer
A10013.1,Jobber Drills,60.77,1,Stocked,0.68,0,19.45,Dormer
A10013.2,Jobber Drills,65.41,1,Stocked,0.68,0,20.93,Dormer
A10013.25,Jobber Drills,76.74,1,Stocked,0.68,0,24.56,Dormer
A10013.3,Jobber Drills,77.77,1,Stocked,0.68,0,24.89,Dormer
A10013.4,Jobber Drills,77.77,1,Stocked,0.68,0,24.89,Dormer
A10013.5,Jobber Drills,62.32,1,Stocked,0.68,0,19.94,Dormer
A10013.6,Jobber Drills,82.92,1,Stocked,0.68,0,26.53,Dormer
A10013.7,Jobber Drills,79.31,1,Stocked,0.68,0,25.38,Dormer
A10013.75,Jobber Drills,74.68,1,Stocked,0.68,0,23.90,Dormer
A10013.8,Jobber Drills,77.25,1,Stocked,0.68,0,24.72,Dormer
A10013.9,Jobber Drills,86.01,1,Stocked,0.68,0,27.52,Dormer
A10013/32,Jobber Drills,23.59,5,Stocked,0.68,0,7.55,Dormer
A10013/64,Jobber Drills,7.31,10,Stocked,0.68,0,2.34,Dormer
A10014.0,Jobber Drills,62.83,1,Stocked,0.68,0,20.11,Dormer
A10014.25,Jobber Drills,86.01,1,Stocked,0.68,0,27.52,Dormer
A10014.5,Jobber Drills,74.68,1,Stocked,0.68,0,23.90,Dormer
A10014.75,Jobber Drills,89.1,1,Stocked,0.68,0,28.51,Dormer
A10015.0,Jobber Drills,77.25,1,Stocked,0.68,0,24.72,Dormer
A10015.25,Jobber Drills,113.3,1,Stocked,0.68,0,36.26,Dormer
A10015.5,Jobber Drills,88.58,1,Stocked,0.68,0,28.35,Dormer
A10015.75,Jobber Drills,117.42,1,Stocked,0.68,0,37.57,Dormer
A10015/32,Jobber Drills,36.05,5,Stocked,0.68,0,11.54,Dormer
A10015/64,Jobber Drills,9.63,10,Stocked,0.68,0,3.08,Dormer
A10016.0,Jobber Drills,91.16,1,Stocked,0.68,0,29.17,Dormer
A10016.5,Jobber Drills,105.06,1,Stocked,0.68,0,33.62,Dormer
A10017.0,Jobber Drills,101.46,1,Stocked,0.68,0,32.47,Dormer
A10017.5,Jobber Drills,122.57,1,Stocked,0.68,0,39.22,Dormer
A10017/32,Jobber Drills,59.74,1,Stocked,0.68,0,19.12,Dormer
A10017/64,Jobber Drills,11.12,10,Stocked,0.68,0,3.56,Dormer
A10018.0,Jobber Drills,118.45,1,Stocked,0.68,0,37.90,Dormer
A10018.5,Jobber Drills,140.08,1,Stocked,0.68,0,44.83,Dormer
A10019.0,Jobber Drills,135.96,1,Stocked,0.68,0,43.51,Dormer
A10019.5,Jobber Drills,162.74,1,Stocked,0.68,0,52.08,Dormer
A10019/32,Jobber Drills,80.86,1,Non-stocked,0.68,0,25.88,Dormer
A10019/64,Jobber Drills,14.11,10,Stocked,0.68,0,4.52,Dormer
A1002.0,Jobber Drills,3.5,10,Stocked,0.68,0,1.12,Dormer
A1002.05,Jobber Drills,4.64,10,Stocked,0.68,0,1.48,Dormer
A1002.1,Jobber Drills,4.12,10,Stocked,0.68,0,1.32,Dormer
A1002.15,Jobber Drills,5.46,10,Stocked,0.68,0,1.75,Dormer
A1002.2,Jobber Drills,4.22,10,Stocked,0.68,0,1.35,Dormer
A1002.25,Jobber Drills,5.46,10,Stocked,0.68,0,1.75,Dormer
A1002.3,Jobber Drills,4.22,10,Stocked,0.68,0,1.35,Dormer
A1002.35,Jobber Drills,5.67,10,Stocked,0.68,0,1.81,Dormer
A1002.4,Jobber Drills,4.22,10,Stocked,0.68,0,1.35,Dormer
A1002.45,Jobber Drills,5.67,10,Stocked,0.68,0,1.81,Dormer
A1002.5,Jobber Drills,3.97,10,Stocked,0.68,0,1.27,Dormer
A1002.55,Jobber Drills,5.67,10,Stocked,0.68,0,1.81,Dormer
A1002.6,Jobber Drills,4.38,10,Stocked,0.68,0,1.40,Dormer
A1002.65,Jobber Drills,5.67,10,Stocked,0.68,0,1.81,Dormer
A1002.7,Jobber Drills,4.48,10,Stocked,0.68,0,1.43,Dormer
A1002.75,Jobber Drills,5.67,10,Stocked,0.68,0,1.81,Dormer
A1002.8,Jobber Drills,4.38,10,Stocked,0.68,0,1.40,Dormer
A1002.85,Jobber Drills,5.77,10,Stocked,0.68,0,1.85,Dormer
A1002.9,Jobber Drills,4.22,10,Stocked,0.68,0,1.35,Dormer
A1002.95,Jobber Drills,5.77,10,Stocked,0.68,0,1.85,Dormer
A10020.0,Jobber Drills,160.68,1,Stocked,0.68,0,51.42,Dormer
A10021/32,Jobber Drills,99.4,1,Stocked,0.68,0,31.81,Dormer
A10021/64,Jobber Drills,18.54,10,Stocked,0.68,0,5.93,Dormer
A10023/64,Jobber Drills,20.29,10,Stocked,0.68,0,6.49,Dormer
A10025/64,Jobber Drills,24.93,10,Stocked,0.68,0,7.98,Dormer
A10027/64,Jobber Drills,28.63,5,Stocked,0.68,0,9.16,Dormer
A10029/64,Jobber Drills,32.75,5,Stocked,0.68,0,10.48,Dormer
A1003.0,Jobber Drills,3.97,10,Stocked,0.68,0,1.27,Dormer
A1003.1,Jobber Drills,4.64,10,Stocked,0.68,0,1.48,Dormer
A1003.15,Jobber Drills,5.36,10,Stocked,0.68,0,1.72,Dormer
A1003.2,Jobber Drills,4.58,10,Stocked,0.68,0,1.47,Dormer
A1003.25,Jobber Drills,5.67,10,Stocked,0.68,0,1.81,Dormer
A1003.3,Jobber Drills,4.12,10,Stocked,0.68,0,1.32,Dormer
A1003.4,Jobber Drills,4.69,10,Stocked,0.68,0,1.50,Dormer
A1003.5,Jobber Drills,4.84,10,Stocked,0.68,0,1.55,Dormer
A1003.6,Jobber Drills,5.05,10,Stocked,0.68,0,1.62,Dormer
A1003.7,Jobber Drills,4.84,10,Stocked,0.68,0,1.55,Dormer
A1003.75,Jobber Drills,6.64,10,Stocked,0.68,0,2.12,Dormer
A1003.8,Jobber Drills,5.67,10,Stocked,0.68,0,1.81,Dormer
A1003.9,Jobber Drills,5.67,10,Stocked,0.68,0,1.81,Dormer
A1003/16,Jobber Drills,5.67,10,Stocked,0.68,0,1.81,Dormer
A1003/32,Jobber Drills,3.97,10,Stocked,0.68,0,1.27,Dormer
A1003/64,Jobber Drills,5.15,10,Stocked,0.68,0,1.65,Dormer
A1003/8,Jobber Drills,19.88,10,Stocked,0.68,0,6.36,Dormer
A10031/64,Jobber Drills,43.05,5,Stocked,0.68,0,13.78,Dormer
A10033/64,Jobber Drills,53.05,1,Stocked,0.68,0,16.98,Dormer
A10035/64,Jobber Drills,65.41,1,Non-stocked,0.68,0,20.93,Dormer
A10037/64,Jobber Drills,92.7,1,Non-stocked,0.68,0,29.66,Dormer
A1004.0,Jobber Drills,5.15,10,Stocked,0.68,0,1.65,Dormer
A1004.1,Jobber Drills,5.67,10,Stocked,0.68,0,1.81,Dormer
A1004.2,Jobber Drills,5.36,10,Stocked,0.68,0,1.72,Dormer
A1004.25,Jobber Drills,7.31,10,Stocked,0.68,0,2.34,Dormer
A1004.3,Jobber Drills,6.33,10,Stocked,0.68,0,2.03,Dormer
A1004.4,Jobber Drills,6.08,10,Stocked,0.68,0,1.95,Dormer
A1004.5,Jobber Drills,6.08,10,Stocked,0.68,0,1.95,Dormer
A1004.6,Jobber Drills,6.33,10,Stocked,0.68,0,2.03,Dormer
A1004.7,Jobber Drills,6.33,10,Stocked,0.68,0,2.03,Dormer
A1004.75,Jobber Drills,8.96,10,Stocked,0.68,0,2.87,Dormer
A1004.8,Jobber Drills,6.64,10,Stocked,0.68,0,2.12,Dormer
A1004.9,Jobber Drills,6.44,10,Stocked,0.68,0,2.06,Dormer
A10041/64,Jobber Drills,113.3,1,Stocked,0.68,0,36.26,Dormer
A1005.0,Jobber Drills,6.33,10,Stocked,0.68,0,2.03,Dormer
A1005.1,Jobber Drills,7.26,10,Stocked,0.68,0,2.32,Dormer
A1005.2,Jobber Drills,7.47,10,Stocked,0.68,0,2.39,Dormer
A1005.25,Jobber Drills,9.94,10,Stocked,0.68,0,3.18,Dormer
A1005.3,Jobber Drills,7.52,10,Stocked,0.68,0,2.41,Dormer
A1005.4,Jobber Drills,8.09,10,Stocked,0.68,0,2.59,Dormer
A1005.5,Jobber Drills,8.45,10,Stocked,0.68,0,2.70,Dormer
A1005.6,Jobber Drills,8.91,10,Stocked,0.68,0,2.85,Dormer
A1005.7,Jobber Drills,9.22,10,Stocked,0.68,0,2.95,Dormer
A1005.75,Jobber Drills,13.7,10,Stocked,0.68,0,4.38,Dormer
A1005.8,Jobber Drills,9.17,10,Stocked,0.68,0,2.93,Dormer
A1005.9,Jobber Drills,9.12,10,Stocked,0.68,0,2.92,Dormer
A1005/16,Jobber Drills,13.7,10,Stocked,0.68,0,4.38,Dormer
A1005/32,Jobber Drills,5.15,10,Stocked,0.68,0,1.65,Dormer
A1005/64,Jobber Drills,4.48,10,Stocked,0.68,0,1.43,Dormer
A1005/8,Jobber Drills,88.58,1,Stocked,0.68,0,28.35,Dormer
A1006.0,Jobber Drills,8.29,10,Stocked,0.68,0,2.65,Dormer
A1006.1,Jobber Drills,9.63,10,Stocked,0.68,0,3.08,Dormer
A1006.2,Jobber Drills,9.63,10,Stocked,0.68,0,3.08,Dormer
A1006.25,Jobber Drills,14.42,10,Stocked,0.68,0,4.61,Dormer
A1006.3,Jobber Drills,9.73,10,Stocked,0.68,0,3.11,Dormer
A1006.4,Jobber Drills,9.84,10,Stocked,0.68,0,3.15,Dormer
A1006.5,Jobber Drills,10.3,10,Stocked,0.68,0,3.30,Dormer
A1006.6,Jobber Drills,10.82,10,Stocked,0.68,0,3.46,Dormer
A1006.7,Jobber Drills,11.12,10,Stocked,0.68,0,3.56,Dormer
A1006.75,Jobber Drills,13.91,10,Stocked,0.68,0,4.45,Dormer
A1006.8,Jobber Drills,11.12,10,Stocked,0.68,0,3.56,Dormer
A1006.9,Jobber Drills,12.36,10,Stocked,0.68,0,3.96,Dormer
A1007.0,Jobber Drills,11.85,10,Stocked,0.68,0,3.79,Dormer
A1007.1,Jobber Drills,12.88,10,Stocked,0.68,0,4.12,Dormer
A1007.2,Jobber Drills,12.26,10,Stocked,0.68,0,3.92,Dormer
A1007.25,Jobber Drills,19.16,10,Stocked,0.68,0,6.13,Dormer
A1007.3,Jobber Drills,12.46,10,Stocked,0.68,0,3.99,Dormer
A1007.4,Jobber Drills,13.7,10,Stocked,0.68,0,4.38,Dormer
A1007.5,Jobber Drills,12.46,10,Stocked,0.68,0,3.99,Dormer
A1007.6,Jobber Drills,14.32,10,Stocked,0.68,0,4.58,Dormer
A1007.7,Jobber Drills,14.11,10,Stocked,0.68,0,4.52,Dormer
A1007.75,Jobber Drills,20.6,10,Stocked,0.68,0,6.59,Dormer
A1007.8,Jobber Drills,14.83,10,Stocked,0.68,0,4.75,Dormer
A1007.9,Jobber Drills,15.04,10,Stocked,0.68,0,4.81,Dormer
A1007/16,Jobber Drills,25.34,5,Stocked,0.68,0,8.11,Dormer
A1007/32,Jobber Drills,6.95,10,Stocked,0.68,0,2.22,Dormer
A1007/64,Jobber Drills,4.38,10,Stocked,0.68,0,1.40,Dormer
A1008.0,Jobber Drills,13.8,10,Stocked,0.68,0,4.42,Dormer
A1008.1,Jobber Drills,15.86,10,Stocked,0.68,0,5.08,Dormer
A1008.2,Jobber Drills,15.14,10,Stocked,0.68,0,4.84,Dormer
A1008.25,Jobber Drills,20.91,10,Stocked,0.68,0,6.69,Dormer
A1008.3,Jobber Drills,15.55,10,Stocked,0.68,0,4.98,Dormer
A1008.4,Jobber Drills,16.27,10,Stocked,0.68,0,5.21,Dormer
A1008.5,Jobber Drills,15.76,10,Stocked,0.68,0,5.04,Dormer
A1008.6,Jobber Drills,18.75,10,Stocked,0.68,0,6.00,Dormer
A1008.7,Jobber Drills,19.26,10,Stocked,0.68,0,6.16,Dormer
A1008.75,Jobber Drills,28.02,10,Stocked,0.68,0,8.97,Dormer
A1008.8,Jobber Drills,18.54,10,Stocked,0.68,0,5.93,Dormer
A1008.9,Jobber Drills,19.78,10,Stocked,0.68,0,6.33,Dormer
A1009.0,Jobber Drills,18.33,10,Stocked,0.68,0,5.87,Dormer
A1009.1,Jobber Drills,19.78,10,Stocked,0.68,0,6.33,Dormer
A1009.2,Jobber Drills,21.01,10,Stocked,0.68,0,6.72,Dormer
A1009.25,Jobber Drills,28.94,10,Stocked,0.68,0,9.26,Dormer
A1009.3,Jobber Drills,20.29,10,Stocked,0.68,0,6.49,Dormer
A1009.4,Jobber Drills,21.22,10,Stocked,0.68,0,6.79,Dormer
A1009.5,Jobber Drills,19.88,10,Stocked,0.68,0,6.36,Dormer
A1009.6,Jobber Drills,21.84,10,Stocked,0.68,0,6.99,Dormer
A1009.7,Jobber Drills,22.66,10,Stocked,0.68,0,7.25,Dormer
A1009.75,Jobber Drills,31.21,10,Stocked,0.68,0,9.99,Dormer
A1009.8,Jobber Drills,22.97,10,Stocked,0.68,0,7.35,Dormer
A1009.9,Jobber Drills,23.48,10,Stocked,0.68,0,7.51,Dormer
A1009/16,Jobber Drills,64.89,1,Stocked,0.68,0,20.76,Dormer
A1009/32,Jobber Drills,12.36,10,Stocked,0.68,0,3.96,Dormer
A1009/64,Jobber Drills,5.05,10,Stocked,0.68,0,1.62,Dormer
A100A,Jobber Drills,14.32,10,Non-stocked,0.68,0,4.58,Dormer
A100B,Jobber Drills,15.24,10,Stocked,0.68,0,4.88,Dormer
A100C,Jobber Drills,16.17,10,Non-stocked,0.68,0,5.17,Dormer
A100D,Jobber Drills,17.1,10,Non-stocked,0.68,0,5.47,Dormer
A100E,Jobber Drills,17.92,10,Non-stocked,0.68,0,5.73,Dormer
A100F,Jobber Drills,18.33,10,Stocked,0.68,0,5.87,Dormer
A100G,Jobber Drills,18.95,10,Stocked,0.68,0,6.06,Dormer
A100H,Jobber Drills,19.67,10,Non-stocked,0.68,0,6.29,Dormer
A100I,Jobber Drills,20.39,10,Non-stocked,0.68,0,6.52,Dormer
A100J,Jobber Drills,21.32,10,Non-stocked,0.68,0,6.82,Dormer
A100L,Jobber Drills,22.66,10,Non-stocked,0.68,0,7.25,Dormer
A100N,Jobber Drills,24.31,10,Non-stocked,0.68,0,7.78,Dormer
A100N1,Jobber Drills,11.43,10,Non-stocked,0.68,0,3.66,Dormer
A100N10,Jobber Drills,8.24,10,Stocked,0.68,0,2.64,Dormer
A100N11,Jobber Drills,8.91,10,Stocked,0.68,0,2.85,Dormer
A100N12,Jobber Drills,8.76,10,Non-stocked,0.68,0,2.80,Dormer
A100N13,Jobber Drills,8.45,10,Stocked,0.68,0,2.70,Dormer
A100N14,Jobber Drills,9.12,10,Non-stocked,0.68,0,2.92,Dormer
A100N15,Jobber Drills,8.34,10,Non-stocked,0.68,0,2.67,Dormer
A100N16,Jobber Drills,7.83,10,Stocked,0.68,0,2.51,Dormer
A100N17,Jobber Drills,7.73,10,Non-stocked,0.68,0,2.47,Dormer
A100N18,Jobber Drills,7.57,10,Non-stocked,0.68,0,2.42,Dormer
A100N19,Jobber Drills,7.47,10,Stocked,0.68,0,2.39,Dormer
A100N2,Jobber Drills,10.71,10,Non-stocked,0.68,0,3.43,Dormer
A100N20,Jobber Drills,7.52,10,Stocked,0.68,0,2.41,Dormer
A100N21,Jobber Drills,7.26,10,Stocked,0.68,0,2.32,Dormer
A100N22,Jobber Drills,7.11,10,Non-stocked,0.68,0,2.28,Dormer
A100N23,Jobber Drills,6.95,10,Non-stocked,0.68,0,2.22,Dormer
A100N24,Jobber Drills,6.95,10,Non-stocked,0.68,0,2.22,Dormer
A100N25,Jobber Drills,6.8,10,Non-stocked,0.68,0,2.18,Dormer
A100N26,Jobber Drills,7.11,10,Non-stocked,0.68,0,2.28,Dormer
A100N27,Jobber Drills,6.75,10,Stocked,0.68,0,2.16,Dormer
A100N28,Jobber Drills,6.54,10,Stocked,0.68,0,2.09,Dormer
A100N29,Jobber Drills,6.44,10,Stocked,0.68,0,2.06,Dormer
A100N3,Jobber Drills,10.4,10,Non-stocked,0.68,0,3.33,Dormer
A100N30,Jobber Drills,5.56,10,Stocked,0.68,0,1.78,Dormer
A100N31,Jobber Drills,5.87,10,Stocked,0.68,0,1.88,Dormer
A100N32,Jobber Drills,5.87,10,Non-stocked,0.68,0,1.88,Dormer
A100N33,Jobber Drills,5.87,10,Non-stocked,0.68,0,1.88,Dormer
A100N34,Jobber Drills,5.77,10,Non-stocked,0.68,0,1.85,Dormer
A100N35,Jobber Drills,5.77,10,Non-stocked,0.68,0,1.85,Dormer
A100N36,Jobber Drills,5.67,10,Non-stocked,0.68,0,1.81,Dormer
A100N37,Jobber Drills,5.67,10,Stocked,0.68,0,1.81,Dormer
A100N38,Jobber Drills,5.67,10,Stocked,0.68,0,1.81,Dormer
A100N39,Jobber Drills,5.87,10,Non-stocked,0.68,0,1.88,Dormer
A100N4,Jobber Drills,9.84,10,Non-stocked,0.68,0,3.15,Dormer
A100N40,Jobber Drills,5.77,10,Stocked,0.68,0,1.85,Dormer
A100N41,Jobber Drills,5.67,10,Stocked,0.68,0,1.81,Dormer
A100N42,Jobber Drills,5.67,10,Non-stocked,0.68,0,1.81,Dormer
A100N43,Jobber Drills,5.67,10,Non-stocked,0.68,0,1.81,Dormer
A100N44,Jobber Drills,5.67,10,Stocked,0.68,0,1.81,Dormer
A100N45,Jobber Drills,5.67,10,Non-stocked,0.68,0,1.81,Dormer
A100N46,Jobber Drills,5.67,10,Non-stocked,0.68,0,1.81,Dormer
A100N47,Jobber Drills,5.77,10,Non-stocked,0.68,0,1.85,Dormer
A100N48,Jobber Drills,5.87,10,Non-stocked,0.68,0,1.88,Dormer
A100N49,Jobber Drills,5.87,10,Stocked,0.68,0,1.88,Dormer
A100N5,Jobber Drills,9.94,10,Non-stocked,0.68,0,3.18,Dormer
A100N50,Jobber Drills,6.08,10,Non-stocked,0.68,0,1.95,Dormer
A100N51,Jobber Drills,6.23,10,Stocked,0.68,0,1.99,Dormer
A100N52,Jobber Drills,6.33,10,Stocked,0.68,0,2.03,Dormer
A100N53,Jobber Drills,6.54,10,Non-stocked,0.68,0,2.09,Dormer
A100N54,Jobber Drills,6.8,10,Stocked,0.68,0,2.18,Dormer
A100N55,Jobber Drills,6.95,10,Stocked,0.68,0,2.22,Dormer
A100N56,Jobber Drills,7.47,10,Stocked,0.68,0,2.39,Dormer
A100N57,Jobber Drills,7.73,10,Stocked,0.68,0,2.47,Dormer
A100N58,Jobber Drills,8.09,10,Stocked,0.68,0,2.59,Dormer
A100N59,Jobber Drills,8.29,10,Stocked,0.68,0,2.65,Dormer
A100N6,Jobber Drills,9.63,10,Non-stocked,0.68,0,3.08,Dormer
A100N60,Jobber Drills,8.34,10,Stocked,0.68,0,2.67,Dormer
A100N61,Jobber Drills,8.45,10,Stocked,0.68,0,2.70,Dormer
A100N62,Jobber Drills,8.7,10,Stocked,0.68,0,2.78,Dormer
A100N63,Jobber Drills,8.91,10,Stocked,0.68,0,2.85,Dormer
A100N64,Jobber Drills,9.06,10,Stocked,0.68,0,2.90,Dormer
A100N65,Jobber Drills,9.12,10,Stocked,0.68,0,2.92,Dormer
A100N66,Jobber Drills,9.58,10,Stocked,0.68,0,3.07,Dormer
A100N67,Jobber Drills,9.63,10,Stocked,0.68,0,3.08,Dormer
A100N68,Jobber Drills,9.79,10,Stocked,0.68,0,3.13,Dormer
A100N69,Jobber Drills,10.3,10,Stocked,0.68,0,3.30,Dormer
A100N7,Jobber Drills,10.15,10,Non-stocked,0.68,0,3.25,Dormer
A100N70,Jobber Drills,10.51,10,Stocked,0.68,0,3.36,Dormer
A100N71,Jobber Drills,10.82,10,Stocked,0.68,0,3.46,Dormer
A100N72,Jobber Drills,11.02,10,Stocked,0.68,0,3.53,Dormer
A100N73,Jobber Drills,11.43,10,Stocked,0.68,0,3.66,Dormer
A100N74,Jobber Drills,11.64,10,Stocked,0.68,0,3.72,Dormer
A100N75,Jobber Drills,11.95,10,Stocked,0.68,0,3.82,Dormer
A100N76,Jobber Drills,12.26,10,Stocked,0.68,0,3.92,Dormer
A100N77,Jobber Drills,12.77,10,Stocked,0.68,0,4.09,Dormer
A100N78,Jobber Drills,13.29,10,Stocked,0.68,0,4.25,Dormer
A100N79,Jobber Drills,13.7,10,Stocked,0.68,0,4.38,Dormer
A100N8,Jobber Drills,9.73,10,Stocked,0.68,0,3.11,Dormer
A100N80,Jobber Drills,14.63,10,Stocked,0.68,0,4.68,Dormer
A100N9,Jobber Drills,9.12,10,Non-stocked,0.68,0,2.92,Dormer
A100O,Jobber Drills,26.78,10,Non-stocked,0.68,0,8.57,Dormer
A100Q,Jobber Drills,30.18,10,Non-stocked,0.68,0,9.66,Dormer
A100U,Jobber Drills,37.49,10,Non-stocked,0.68,0,12.00,Dormer
A1011.0,Jobber Drills,11.54,10,Stocked,0.68,0,3.69,Dormer
A1011.1,Jobber Drills,12.05,10,Non-stocked,0.68,0,3.86,Dormer
A1011.2,Jobber Drills,12.05,10,Stocked,0.68,0,3.86,Dormer
A1011.25,Jobber Drills,14.11,10,Stocked,0.68,0,4.52,Dormer
A1011.3,Jobber Drills,11.54,10,Stocked,0.68,0,3.69,Dormer
A1011.4,Jobber Drills,11.12,10,Stocked,0.68,0,3.56,Dormer
A1011.5,Jobber Drills,9.84,10,Stocked,0.68,0,3.15,Dormer
A1011.6,Jobber Drills,9.37,10,Non-stocked,0.68,0,3.00,Dormer
A1011.7,Jobber Drills,10.3,10,Non-stocked,0.68,0,3.30,Dormer
A1011.8,Jobber Drills,10.04,10,Non-stocked,0.68,0,3.21,Dormer
A1011.9,Jobber Drills,9.94,10,Non-stocked,0.68,0,3.18,Dormer
A10110.0,Jobber Drills,50.99,10,Stocked,0.68,0,16.32,Dormer
A10111.0,Jobber Drills,75.71,5,Stocked,0.68,0,24.23,Dormer
A10112.0,Jobber Drills,88.07,5,Stocked,0.68,0,28.18,Dormer
A1012.0,Jobber Drills,8.45,10,Stocked,0.68,0,2.70,Dormer
A1012.1,Jobber Drills,9.37,10,Non-stocked,0.68,0,3.00,Dormer
A1012.2,Jobber Drills,9.73,10,Non-stocked,0.68,0,3.11,Dormer
A1012.4,Jobber Drills,9.73,10,Non-stocked,0.68,0,3.11,Dormer
A1012.5,Jobber Drills,9.12,10,Stocked,0.68,0,2.92,Dormer
A1012.6,Jobber Drills,10.15,10,Non-stocked,0.68,0,3.25,Dormer
A1012.7,Jobber Drills,10.4,10,Non-stocked,0.68,0,3.33,Dormer
A1012.8,Jobber Drills,10.09,10,Non-stocked,0.68,0,3.23,Dormer
A1012.9,Jobber Drills,9.73,10,Non-stocked,0.68,0,3.11,Dormer
A1013.0,Jobber Drills,9.12,10,Stocked,0.68,0,2.92,Dormer
A1013.2,Jobber Drills,10.61,10,Stocked,0.68,0,3.40,Dormer
A1013.3,Jobber Drills,9.58,10,Stocked,0.68,0,3.07,Dormer
A1013.5,Jobber Drills,11.12,10,Stocked,0.68,0,3.56,Dormer
A1013.8,Jobber Drills,13.29,10,Non-stocked,0.68,0,4.25,Dormer
A1014.0,Jobber Drills,12.05,10,Stocked,0.68,0,3.86,Dormer
A1014.2,Jobber Drills,12.46,10,Stocked,0.68,0,3.99,Dormer
A1014.5,Jobber Drills,14.21,10,Stocked,0.68,0,4.55,Dormer
A1014.8,Jobber Drills,15.55,10,Stocked,0.68,0,4.98,Dormer
A1015.0,Jobber Drills,14.73,10,Stocked,0.68,0,4.71,Dormer
A1015.1,Jobber Drills,17.2,10,Stocked,0.68,0,5.50,Dormer
A1015.2,Jobber Drills,17.61,10,Stocked,0.68,0,5.64,Dormer
A1015.5,Jobber Drills,19.98,10,Stocked,0.68,0,6.39,Dormer
A1016.0,Jobber Drills,19.26,10,Stocked,0.68,0,6.16,Dormer
A1016.5,Jobber Drills,24.0,10,Stocked,0.68,0,7.68,Dormer
A1017.0,Jobber Drills,27.6,10,Stocked,0.68,0,8.83,Dormer
A1017.5,Jobber Drills,29.36,10,Stocked,0.68,0,9.40,Dormer
A1018.0,Jobber Drills,32.34,10,Stocked,0.68,0,10.35,Dormer
A1018.5,Jobber Drills,37.18,10,Stocked,0.68,0,11.90,Dormer
A1019.0,Jobber Drills,42.95,10,Stocked,0.68,0,13.74,Dormer
A19012,Jobber Drills,476.89,1,Stocked,0.68,0,152.60,Dormer
A19018,Jobber Drills,482.04,1,Stocked,0.68,0,154.25,Dormer
A19020,Jobber Drills,252.35,1,Stocked,0.68,0,80.75,Dormer
A190201,Jobber Drills,207.03,1,Stocked,0.68,0,66.25,Dormer
A190202,Jobber Drills,316.21,1,Stocked,0.68,0,101.19,Dormer
A190203,Jobber Drills,685.98,1,Stocked,0.68,0,219.51,Dormer
A190204,Jobber Drills,429.51,1,Stocked,0.68,0,137.44,Dormer
A190206,Jobber Drills,477.92,1,Stocked,0.68,0,152.93,Dormer
A190209,Jobber Drills,979.53,1,Stocked,0.68,0,313.45,Dormer
A1903,Jobber Drills,223.51,1,Stocked,0.68,0,71.52,Dormer
A19131M,Jobber Drills,186.43,1,Stocked,0.68,0,59.66,Dormer
A191413,Jobber Drills,74.68,1,Stocked,0.68,0,23.90,Dormer
A191419,Jobber Drills,184.37,1,Stocked,0.68,0,59.00,Dormer
A32110.0,Jobber Drills,22.87,10,Stocked,0.68,0,7.32,Dormer
A32110.3,Jobber Drills,30.28,5,Stocked,0.68,0,9.69,Dormer
A32110.5,Jobber Drills,29.46,5,Stocked,0.68,0,9.43,Dormer
A32111.0,Jobber Drills,33.89,5,Stocked,0.68,0,10.84,Dormer
A32111.5,Jobber Drills,36.05,5,Stocked,0.68,0,11.54,Dormer
A32112.0,Jobber Drills,39.35,5,Stocked,0.68,0,12.59,Dormer
A32112.5,Jobber Drills,42.85,5,Stocked,0.68,0,13.71,Dormer
A32113.0,Jobber Drills,46.66,5,Stocked,0.68,0,14.93,Dormer
A3213.0,Jobber Drills,4.17,10,Stocked,0.68,0,1.33,Dormer
A3213.3,Jobber Drills,4.33,10,Stocked,0.68,0,1.39,Dormer
A3213.4,Jobber Drills,4.89,10,Stocked,0.68,0,1.56,Dormer
A3213.5,Jobber Drills,5.1,10,Stocked,0.68,0,1.63,Dormer
A3214.0,Jobber Drills,5.36,10,Stocked,0.68,0,1.72,Dormer
A3214.1,Jobber Drills,5.97,10,Stocked,0.68,0,1.91,Dormer
A3214.2,Jobber Drills,5.67,10,Stocked,0.68,0,1.81,Dormer
A3214.3,Jobber Drills,6.7,10,Stocked,0.68,0,2.14,Dormer
A3214.5,Jobber Drills,6.39,10,Stocked,0.68,0,2.04,Dormer
A3214.9,Jobber Drills,6.75,10,Stocked,0.68,0,2.16,Dormer
A3215.0,Jobber Drills,6.7,10,Stocked,0.68,0,2.14,Dormer
A3215.1,Jobber Drills,7.62,10,Stocked,0.68,0,2.44,Dormer
A3215.3,Jobber Drills,7.93,10,Stocked,0.68,0,2.54,Dormer
