product_name,unit_price,supplier_name,sku
* 305mm x 25m R413 P30 CLOTH BACK FLOORSANDING ROLLS DURITE (RED),759.93,Norton,
200mm x 50m H425 P60 CLOTH BACK FLOORSANDING ROLLS DURITE (BLACK),649.36,Norton,
200mm x 50m H425 P80 CLOTH BACK FLOORSANDING ROLLS DURITE (BLACK),561.24,Norton,
200mm x 50m H425 P100 CLOTH BACK FLOORSANDING ROLLS DURITE (BLACK),513.78,Norton,
250mm x 50m H425 P60 CLOTH BACK FLOORSANDING ROLLS DURITE (BLACK),861.88,Norton,
250mm x 50m H425 P80 CLOTH BACK FLOORSANDING ROLLS DURITE (BLACK),743.36,Norton,
250mm x 50m H425 P100 CLOTH BACK FLOORSANDING ROLLS DURITE (BLACK),694.14,Norton,
305mm x 50m H425 P60 CLOTH BACK FLOORSANDING ROLLS DURITE (BLACK),964.2,Norton,
305mm x 50m H425 P80 CLOTH BACK FLOORSANDING ROLLS DURITE (BLACK),836.55,Norton,
305mm x 50m H425 P100 CLOTH BACK FLOORSANDING ROLLS DURITE (BLACK),764.06,Norton,
205x475mm H425 P40 CLARKE SHEETS (WITH NOTCHED ENDS),7.42,Norton,
205x475mm H425 P60 CLARKE SHEETS (WITH NOTCHED ENDS),5.99,Norton,
205x475mm H425 P80 CLARKE SHEETS (WITH NOTCHED ENDS),5.89,Norton,
205x475mm H425 P100 CLARKE SHEETS (WITH NOTCHED ENDS),5.47,Norton,
205x475mm H425 P120 CLARKE SHEETS (WITH NOTCHED ENDS),5.47,Norton,
RED HEAT SPEED-GRIP DISC 125MMxNH H955 P60,4.02,Norton,
RED HEAT SPEED-GRIP DISC 125MMxNH H955 P80,3.85,Norton,
RED HEAT SPEED-GRIP DISC 125MMxNH H955 P100,3.62,Norton,
RED HEAT SPEED-GRIP DISC 125MMxNH H955 P120,3.62,Norton,
150 mm x NH H955 P36 REDHEAT SPEED GRIP FLOORSANDING DISCS H955 (CERAMIC),6.29,Norton,
150 mm x NH H955 P40 REDHEAT SPEED GRIP FLOORSANDING DISCS H955 (CERAMIC),5.99,Norton,
150 mm x NH H955 P50 REDHEAT SPEED GRIP FLOORSANDING DISCS H955 (CERAMIC),5.55,Norton,
150 mm x NH H955 P60 REDHEAT SPEED GRIP FLOORSANDING DISCS H955 (CERAMIC),5.13,Norton,
150 mm x NH H955 P80 REDHEAT SPEED GRIP FLOORSANDING DISCS H955 (CERAMIC),4.92,Norton,
150 mm x NH H955 P100 REDHEAT SPEED GRIP FLOORSANDING DISCS H955 (CERAMIC),4.62,Norton,
150 mm x NH H955 P120 REDHEAT SPEED GRIP FLOORSANDING DISCS H955 (CERAMIC),4.62,Norton,
178 mm x NH H955 P24 REDHEAT SPEED GRIP FLOORSANDING DISCS H955 (CERAMIC),8.14,Norton,
178 mm x NH H955 P36 REDHEAT SPEED GRIP FLOORSANDING DISCS H955 (CERAMIC),7.54,Norton,
178 mm x NH H955 P40 REDHEAT SPEED GRIP FLOORSANDING DISCS H955 (CERAMIC),7.18,Norton,
178 mm x NH H955 P50 REDHEAT SPEED GRIP FLOORSANDING DISCS H955 (CERAMIC),6.64,Norton,
178 mm x NH H955 P60 REDHEAT SPEED GRIP FLOORSANDING DISCS H955 (CERAMIC),6.17,Norton,
178 mm x NH H955 P80 REDHEAT SPEED GRIP FLOORSANDING DISCS H955 (CERAMIC),5.89,Norton,
178 mm x NH H955 P100 REDHEAT SPEED GRIP FLOORSANDING DISCS H955 (CERAMIC),5.55,Norton,
178 mm x NH H955 P120 REDHEAT SPEED GRIP FLOORSANDING DISCS H955 (CERAMIC),5.55,Norton,
178 mm x 10H H955 P36 REDHEAT SPEED GRIP FLOORSANDING DISCS H955 (CERAMIC),7.61,Norton,
178 mm x 10H H955 P40 REDHEAT SPEED GRIP FLOORSANDING DISCS H955 (CERAMIC),7.28,Norton,
178 mm x 10H H955 P50 REDHEAT SPEED GRIP FLOORSANDING DISCS H955 (CERAMIC),6.7,Norton,
178 mm x 10H H955 P60 REDHEAT SPEED GRIP FLOORSANDING DISCS H955 (CERAMIC),6.21,Norton,
178 mm x 10H H955 P80 REDHEAT SPEED GRIP FLOORSANDING DISCS H955 (CERAMIC),5.97,Norton,
178 mm x 10H H955 P100 REDHEAT SPEED GRIP FLOORSANDING DISCS H955 (CERAMIC),5.59,Norton,
178 mm x 10H H955 P120 REDHEAT SPEED GRIP FLOORSANDING DISCS H955 (CERAMIC),5.59,Norton,
200 mm x NH H955 P36 REDHEAT SPEED GRIP FLOORSANDING DISCS H955 (CERAMIC),8.83,Norton,
200 mm x NH H955 P40 REDHEAT SPEED GRIP FLOORSANDING DISCS H955 (CERAMIC),8.36,Norton,
200 mm x NH H955 P50 REDHEAT SPEED GRIP FLOORSANDING DISCS H955 (CERAMIC),7.88,Norton,
200 mm x NH H955 P60 REDHEAT SPEED GRIP FLOORSANDING DISCS H955 (CERAMIC),7.17,Norton,
200 mm x NH H955 P80 REDHEAT SPEED GRIP FLOORSANDING DISCS H955 (CERAMIC),6.76,Norton,
200 mm x NH H955 P100 REDHEAT SPEED GRIP FLOORSANDING DISCS H955 (CERAMIC),6.16,Norton,
200 mm x NH H955 P120 REDHEAT SPEED GRIP FLOORSANDING DISCS H955 (CERAMIC),5.97,Norton,
406 mm x NH H955 P40 REDHEAT SPEED GRIP FLOORSANDING DISCS H955 (CERAMIC),38.19,Norton,
406 mm x NH H955 P60 REDHEAT SPEED GRIP FLOORSANDING DISCS H955 (CERAMIC),32.24,Norton,
406 mm x NH H955 P80 REDHEAT SPEED GRIP FLOORSANDING DISCS H955 (CERAMIC),30.64,Norton,
406 mm x NH H955 P100 REDHEAT SPEED GRIP FLOORSANDING DISCS H955 (CERAMIC),28.52,Norton,
406 mm x NH H955 P120 REDHEAT SPEED GRIP FLOORSANDING DISCS H955 (CERAMIC),27.61,Norton,
405mm R413 P24 DURITE CLOTH BACK FLOORSANDING DISCS (RED),26.51,Norton,
405mm R413 P30 DURITE CLOTH BACK FLOORSANDING DISCS (RED),26.51,Norton,
405mm R413 P40 DURITE CLOTH BACK FLOORSANDING DISCS (RED),26.51,Norton,
405mm x NH H425 P40 DURITE PAPER BACK FLOORSANDING DISCS (BLACK),23.63,Norton,
405mm x NH H425 P60 DURITE PAPER BACK FLOORSANDING DISCS (BLACK),19.81,Norton,
405mm x NH H425 P80 DURITE PAPER BACK FLOORSANDING DISCS (BLACK),17.8,Norton,
405mm x NH H425 P100 DURITE PAPER BACK FLOORSANDING DISCS (BLACK),17.8,Norton,
405mm x NH H425 P40 DURITE PAPER SPEED-GRIP FLOORSANDING DISC (BLACK),27.23,Norton,
405mm x NH H425 P60 DURITE PAPER SPEED-GRIP FLOORSANDING DISC (BLACK),22.82,Norton,
405mm x NH H425 P80 DURITE PAPER SPEED-GRIP FLOORSANDING DISC (BLACK),20.43,Norton,
405mm x NH H425 P100 DURITE PAPER SPEED-GRIP FLOORSANDING DISC (BLACK),17.87,Norton,
180x22mm H955 P24 REDHEAT EDG-R PAPER FLOORSANDING DISCS (CERAMIC),5.71,Norton,
180x22mm H955 P36 REDHEAT EDG-R PAPER FLOORSANDING DISCS (CERAMIC),4.55,Norton,
180x22mm H955 P40 REDHEAT EDG-R PAPER FLOORSANDING DISCS (CERAMIC),4.34,Norton,
180x22mm H955 P60 REDHEAT EDG-R PAPER FLOORSANDING DISCS (CERAMIC),3.75,Norton,
180x22mm H955 P80 REDHEAT EDG-R PAPER FLOORSANDING DISCS (CERAMIC),3.49,Norton,
180x22mm H955 P100 REDHEAT EDG-R PAPER FLOORSANDING DISCS (CERAMIC),3.2,Norton,
180x22mm H955 P120 REDHEAT EDG-R PAPER FLOORSANDING DISCS (CERAMIC),3.1,Norton,
178x22mm R413 P24 EDG-R DURITE CLOTH BACK FLOORSANDING DISCS (RED),4.55,Norton,
178x22mm R413 P30 EDG-R DURITE CLOTH BACK FLOORSANDING DISCS (RED),4.55,Norton,
178x22mm R413 P40 EDG-R DURITE CLOTH BACK FLOORSANDING DISCS (RED),4.55,Norton,
178x22mm H425 P36 EDG-R DURITE PAPER FLOORSANDING DISCS (BLACK),3.76,Norton,
178x22mm H425 P40 EDG-R DURITE PAPER FLOORSANDING DISCS (BLACK),3.31,Norton,
178x22mm H425 P60 EDG-R DURITE PAPER FLOORSANDING DISCS (BLACK),2.91,Norton,
178x22mm H425 P80 EDG-R DURITE PAPER FLOORSANDING DISCS (BLACK),2.72,Norton,
178x22mm H425 P100 EDG-R DURITE PAPER FLOORSANDING DISCS (BLACK),2.35,Norton,
178x22mm H425 P120 EDG-R DURITE PAPER FLOORSANDING DISCS (BLACK),2.35,Norton,
406mm Q955 P80 REDHEAT SCREEN-BAK DISCS (CERAMIC),39.5,Norton,
406mm Q955 P100 REDHEAT SCREEN-BAK DISCS (CERAMIC),36.0,Norton,
406mm Q955 P120 REDHEAT SCREEN-BAK DISCS (CERAMIC),33.0,Norton,
406mm Q955 P150 REDHEAT SCREEN-BAK DISCS (CERAMIC),33.0,Norton,
406mm Q955 P180 REDHEAT SCREEN-BAK DISCS (CERAMIC),33.0,Norton,
406mm Q955 P220 REDHEAT SCREEN-BAK DISCS (CERAMIC),33.0,Norton,
^ 200mm Q421 P80 DURITE SCREEN-BAK DISCS 200 mm,13.44,Norton,
^ 200mm Q421 P100 DURITE SCREEN-BAK DISCS 200 mm,13.44,Norton,
^ 200mm Q421 P120 DURITE SCREEN-BAK DISCS 200 mm,13.44,Norton,
^ 200mm Q421 P150 DURITE SCREEN-BAK DISCS 200 mm,13.44,Norton,
^ 200mm Q421 P180 DURITE SCREEN-BAK DISCS 200 mm,13.44,Norton,
405mm Q421 P80 DURITE SCREEN-BAK DISCS 405 mm,22.9,Norton,
405mm Q421 P100 DURITE SCREEN-BAK DISCS 405 mm,22.9,Norton,
405mm Q421 P120 DURITE SCREEN-BAK DISCS 405 mm,22.9,Norton,
405mm Q421 P150 DURITE SCREEN-BAK DISCS 405 mm,22.9,Norton,
405mm Q421 P180 DURITE SCREEN-BAK DISCS 405 mm,22.9,Norton,
405mm Q421 P220 DURITE SCREEN-BAK DISCS 405 mm,22.9,Norton,
405mm Q421 P320 DURITE SCREEN-BAK DISCS 405 mm,22.9,Norton,
406mm COARSE BLUE FLOORSANDING PRODUCTS SANDDOLLAR DISCS,53.46,Norton,
406mm MEDIUM RED FLOORSANDING PRODUCTS SANDDOLLAR DISCS,53.46,Norton,
406mm FINE YELLOW FLOORSANDING PRODUCTS SANDDOLLAR DISCS,53.46,Norton,
406mm V.FINE GREEN FLOORSANDING PRODUCTS SANDDOLLAR DISCS,53.46,Norton,
COND. PAD GENERAL PURPOSE 406mm (10 PADS) BEAR-TEX FLOOR CONDITIONING & MAINTENANCE,208.72,Norton,
COND. PAD BUFFING 406mm (GREY) (10 PADS) BEAR-TEX FLOOR CONDITIONING & MAINTENANCE,208.72,Norton,
MAIN. PAD BLACK SUPER STRIPPER (5 PADS) BEAR-TEX FLOOR CONDITIONING & MAINTENANCE,100.02,Norton,
MAIN. PAD BLUE SUPER CLEAN (5 PADS) BEAR-TEX FLOOR CONDITIONING & MAINTENANCE,100.02,Norton,
MAIN. PAD RED BUFFER 406MM (5 PADS) BEAR-TEX FLOOR CONDITIONING & MAINTENANCE,100.02,Norton,
MAIN. PAD WHITE SUPER GLOSS (5 PADS) BEAR-TEX FLOOR CONDITIONING & MAINTENANCE,75.92,Norton,
SCREEN DRIVER PAD WHITE - FIRM (5 PADS),75.92,Norton,
THIN FLEX 152 mm VFINE MAROON BEAR-TEX THIN-FLEX SCUFF DISCS,4.72,Norton,
THIN FLEX 152 mm UFINE GREY BEAR-TEX THIN-FLEX SCUFF DISCS,4.72,Norton,
* THIN FLEX 115x230mm VFINE MAROON BEAR-TEX HAND PADS,3.41,Norton,
* THIN FLEX 115x230mm UFINE GREY BEAR-TEX HAND PADS,3.41,Norton,
150x230mm MED DARK TAN 740HD BEAR-TEX HAND PADS,13.6,Norton,
150x230mm MED GREY 746 BEAR-TEX HAND PADS,6.93,Norton,
150x230mm VFINE MAROON 777 BEAR-TEX HAND PADS,4.25,Norton,
150x230mm VFINE MAROON 747 BEAR-TEX HAND PADS,4.25,Norton,
150x230mm VFINE GREEN 796 BEAR-TEX HAND PADS,3.65,Norton,
150x230mm UFINE GREY 635 BEAR-TEX HAND PADS,4.25,Norton,
150x230mm MFINE GREY 748 BEAR-TEX HAND PADS,4.25,Norton,
150x230mm MFINE GOLD 914 BEAR-TEX HAND PADS,4.25,Norton,
150x230mm NON/AB WHITE 456 BEAR-TEX HAND PADS,3.65,Norton,
115mm x 10m THIN FLEX VFINE MAROON BEAR-TEX THIN FLEX PERFORATED ROLLS,122.79,Norton,
115mm x 10m THIN FLEX UFINE GREY BEAR-TEX THIN FLEX PERFORATED ROLLS,122.79,Norton,
115mm x 10m V/FINE MAROON 747 BEAR-TEX - PERFORATED ROLLS,114.27,Norton,
115mm x 10m V/FINE GREEN 796 BEAR-TEX - PERFORATED ROLLS,114.27,Norton,
115mm x 10m MICRO FINE GREY 748 BEAR-TEX - PERFORATED ROLLS,114.27,Norton,
115mm x 10m NON/AB WHITE 456 BEAR-TEX - PERFORATED ROLLS,114.27,Norton,
DEPRESSED CENTRE DISC 100x16mm BLAZE RAPID STRIP CERAMIC (ORANGE),41.9,Norton,
DEPRESSED CENTRE DISC 115x22mm BLAZE RAPID STRIP CERAMIC (ORANGE),48.18,Norton,
DEPRESSED CENTRE DISC 125x22mm BLAZE RAPID STRIP CERAMIC (ORANGE),53.46,Norton,
DEPRESSED CENTRE DISC 178x22mm BLAZE RAPID STRIP CERAMIC (ORANGE),86.51,Norton,
DISC (PLAIN) 100x6mm BLAZE RAPID STRIP CERAMIC (ORANGE),37.54,Norton,
DISC (PLAIN) 100x16mm BLAZE RAPID STRIP CERAMIC (ORANGE),37.54,Norton,
DISC (PLAIN) 178x22mm BLAZE RAPID STRIP CERAMIC (ORANGE),59.34,Norton,
DEPRESSED CENTRE DISC 100x16mm RAPID STRIP SILICON CARBIDE (BLACK),32.59,Norton,
DEPRESSED CENTRE DISC 115x22mm RAPID STRIP SILICON CARBIDE (BLACK),37.49,Norton,
DEPRESSED CENTRE DISC 125x22mm RAPID STRIP SILICON CARBIDE (BLACK),41.57,Norton,
DEPRESSED CENTRE DISC 180x22mm RAPID STRIP SILICON CARBIDE (BLACK),67.29,Norton,
DISC (PLAIN) 100x6mm RAPID STRIP SILICON CARBIDE (BLACK),28.86,Norton,
DISC (PLAIN) 180x22mm RAPID STRIP SILICON CARBIDE (BLACK),45.63,Norton,
DRILL MOUNT HANDY PACK RAPID STRIP SILICON CARBIDE (BLACK),24.48,Norton,
DEPRESSED CENTRE DISC 115x22mm VORTEX RAPID BLEND (BLUE),67.75,Norton,
DEPRESSED CENTRE DISC 125x22mm VORTEX RAPID BLEND (BLUE),86.1,Norton,
115X22mm FINE NEX RAPID BLEND DISCS,48.47,Norton,
125X22mm FINE NEX RAPID BLEND DISCS,66.18,Norton,
127x22mm COARSE (BROWN) BEAR-TEX - RAPID BLEND FLAP DISCS - TYPE 29,30.87,Norton,
127x22mm MEDIUM (MAROON) BEAR-TEX - RAPID BLEND FLAP DISCS - TYPE 29,30.87,Norton,
127x22mm V/FINE (BLUE) BEAR-TEX - RAPID BLEND FLAP DISCS - TYPE 29,30.87,Norton,
"115X22mm (Max RPM 8,500) RAPID POLISH FELT FLAP DISCS - TYPE 29",58.19,Norton,
"125X22mm (Max RPM 7,700) RAPID POLISH FELT FLAP DISCS - TYPE 29",65.76,Norton,
DISC 100mm COARSE BROWN BEAR-TEX - RAPID PREP SURFACE BLENDING,11.94,Norton,
DISC 100mm MEDIUM MAROON BEAR-TEX - RAPID PREP SURFACE BLENDING,11.94,Norton,
DISC 100mm V/FINE BLUE BEAR-TEX - RAPID PREP SURFACE BLENDING,11.94,Norton,
DISC 115mm COARSE BROWN BEAR-TEX - RAPID PREP SURFACE BLENDING,13.05,Norton,
^ DISC 115mm MEDIUM MAROON BEAR-TEX - RAPID PREP SURFACE BLENDING,13.05,Norton,
^ DISC 115mm V/FINE BLUE BEAR-TEX - RAPID PREP SURFACE BLENDING,13.05,Norton,
DISC 127mm COARSE BROWN BEAR-TEX - RAPID PREP SURFACE BLENDING,16.06,Norton,
DISC 127mm MEDIUM MAROON BEAR-TEX - RAPID PREP SURFACE BLENDING,16.06,Norton,
DISC 127mm V/FINE BLUE BEAR-TEX - RAPID PREP SURFACE BLENDING,16.06,Norton,
DISC 178mm COARSE BROWN BEAR-TEX - RAPID PREP SURFACE BLENDING,25.08,Norton,
DISC 178mm MEDIUM MAROON BEAR-TEX - RAPID PREP SURFACE BLENDING,25.08,Norton,
DISC 178mm V/FINE BLUE BEAR-TEX - RAPID PREP SURFACE BLENDING,25.08,Norton,
50x914mm COARSE BEAR-TEX - RAPID PREP SURFACE CONDITIONING BELTS,46.49,Norton,
50x914mm MEDIUM BEAR-TEX - RAPID PREP SURFACE CONDITIONING BELTS,46.49,Norton,
50x914mm V.FINE BEAR-TEX - RAPID PREP SURFACE CONDITIONING BELTS,46.49,Norton,
50x1220mm COARSE BEAR-TEX - RAPID PREP SURFACE CONDITIONING BELTS,57.7,Norton,
50x1220mm MEDIUM BEAR-TEX - RAPID PREP SURFACE CONDITIONING BELTS,57.7,Norton,
50x1220mm V.FINE BEAR-TEX - RAPID PREP SURFACE CONDITIONING BELTS,57.7,Norton,
90x400mm COARSE BEAR-TEX - RAPID PREP SURFACE CONDITIONING BELTS,49.3,Norton,
90x400mm MEDIUM BEAR-TEX - RAPID PREP SURFACE CONDITIONING BELTS,49.3,Norton,
90x400mm V.FINE BEAR-TEX - RAPID PREP SURFACE CONDITIONING BELTS,49.3,Norton,
100x914mm COARSE BEAR-TEX - RAPID PREP SURFACE CONDITIONING BELTS,94.23,Norton,
100x914mm MEDIUM BEAR-TEX - RAPID PREP SURFACE CONDITIONING BELTS,94.23,Norton,
100x914mm V.FINE BEAR-TEX - RAPID PREP SURFACE CONDITIONING BELTS,94.23,Norton,
HEAVY DE-BURRING SERIES 4000 WHEEL 152.4x25.4x25.4mm 9SF BEAR-TEX RAPID FINISH CONVOLUTE,121.36,Norton,
HEAVY DE-BURRING SERIES 4000 WHEEL 203.2x25.4x76.2mm 8SF BEAR-TEX RAPID FINISH CONVOLUTE,159.8,Norton,
GEN. PURP. SERIES 1000LL WHEEL 152.4x25.4x25.4mm 7SF BEAR-TEX RAPID FINISH CONVOLUTE,224.34,Norton,
GEN. PURP. SERIES 1000LL WHEEL 203.2x25.4x76.2mm 7SF BEAR-TEX RAPID FINISH CONVOLUTE,228.25,Norton,
GEN. PURP. RAPID FINISH WHEEL 203.2x50.8x76.2mm 6SF BEAR-TEX RAPID FINISH CONVOLUTE,375.75,Norton,
GEN. PURP. SERIES 1000LL WHEEL 203.2x50.8x76.2mm 8SF BEAR-TEX RAPID FINISH CONVOLUTE,448.81,Norton,
METAL FINISHING WHEEL 152.4x25.4x25.4mm 5AM BEAR-TEX RAPID FINISH CONVOLUTE,196.44,Norton,
METAL FINISHING WHEEL 152.4x50.8x25.4mm 5AM BEAR-TEX RAPID FINISH CONVOLUTE,306.14,Norton,
METAL FINISHING WHEEL 203.2x50.8x76.2mm 5AM BEAR-TEX RAPID FINISH CONVOLUTE,367.31,Norton,
SURFACE FINISHING WHEEL 152.4x25.4x25.4mm 0SM BEAR-TEX RAPID FINISH CONVOLUTE,137.13,Norton,
SURFACE FINISHING WHEEL 152.4x50.8x25.4mm 0SM BEAR-TEX RAPID FINISH CONVOLUTE,201.05,Norton,
CLEAN & FINISH WHEEL 152.4x25.4x25.4mm 0SM BEAR-TEX RAPID FINISH CONVOLUTE,99.37,Norton,
CLEAN & FINISH WHEEL 152.4x50.8x25.4mm 0SM BEAR-TEX RAPID FINISH CONVOLUTE,174.09,Norton,
CLEAN & FINISH WHEEL 152.4x50.8x25.4mm 0SF BEAR-TEX RAPID FINISH CONVOLUTE,174.09,Norton,
^ 150mm 5-PLY VERY FINE HI-STRENGTH FLEXI WHEEL,90.31,Norton,
^ 200mm 3-PLY VERY FINE HI-STRENGTH FLEXI WHEEL,151.41,Norton,
150x50 QOSM MED REDIBUFF WHEEL TAPERED SPINDLE,100.72,Norton,
200x50 QOSM MED REDIBUFF WHEEL TAPERED SPINDLE,141.65,Norton,
100x16mm P16 RETAIL PACKED METALITE FIBRE DISCS,2.35,Norton,
100x16mm P24 RETAIL PACKED METALITE FIBRE DISCS,2.35,Norton,
100x16mm P36 RETAIL PACKED METALITE FIBRE DISCS,2.35,Norton,
100x16mm P60 RETAIL PACKED METALITE FIBRE DISCS,2.17,Norton,
100x16mm P80 RETAIL PACKED METALITE FIBRE DISCS,2.17,Norton,
* 100x16mm P100 RETAIL PACKED METALITE FIBRE DISCS,2.17,Norton,
115x22mm P24 RETAIL PACKED METALITE FIBRE DISCS,3.49,Norton,
115x22mm P60 RETAIL PACKED METALITE FIBRE DISCS,2.83,Norton,
115x22mm P80 RETAIL PACKED METALITE FIBRE DISCS,2.83,Norton,
125x22mm P16 RETAIL PACKED METALITE FIBRE DISCS,3.49,Norton,
125x22mm P24 RETAIL PACKED METALITE FIBRE DISCS,3.49,Norton,
125x22mm P36 RETAIL PACKED METALITE FIBRE DISCS,3.49,Norton,
125x22mm P50 RETAIL PACKED METALITE FIBRE DISCS,3.49,Norton,
125x22mm P60 RETAIL PACKED METALITE FIBRE DISCS,2.83,Norton,
125x22mm P80 RETAIL PACKED METALITE FIBRE DISCS,2.83,Norton,
125x22mm P120 RETAIL PACKED METALITE FIBRE DISCS,2.83,Norton,
178x22mm P16 RETAIL PACKED METALITE FIBRE DISCS,4.02,Norton,
178x22mm P24 RETAIL PACKED METALITE FIBRE DISCS,4.02,Norton,
178x22mm P36 RETAIL PACKED METALITE FIBRE DISCS,4.02,Norton,
178x22mm P60 RETAIL PACKED METALITE FIBRE DISCS,3.49,Norton,
178x22mm P80 RETAIL PACKED METALITE FIBRE DISCS,3.49,Norton,
178x22mm P100 RETAIL PACKED METALITE FIBRE DISCS,3.49,Norton,
EXPERT QUANTUM 125mm x MH 12PK V/CRSE P40 PREMIUM SPEED-GRIP CERAMIC DISCS,27.56,Norton,
EXPERT QUANTUM 125mm x MH 12PK MEDIUM P80 PREMIUM SPEED-GRIP CERAMIC DISCS,27.56,Norton,
EXPERT QUANTUM 125mm x MH 12PK FINE P120 PREMIUM SPEED-GRIP CERAMIC DISCS,27.56,Norton,
EXPERT QUANTUM 125mm x MH 12PK FINE P180 PREMIUM SPEED-GRIP CERAMIC DISCS,27.56,Norton,
EXPERT QUANTUM 125mm x MH 12PK V/FINE P240 PREMIUM SPEED-GRIP CERAMIC DISCS,27.56,Norton,
EXPERT QUANTUM 150mm x MH 12PK MEDIUM P80 PREMIUM SPEED-GRIP CERAMIC DISCS,28.97,Norton,
EXPERT QUANTUM 150mm x MH 12PK FINE P120 PREMIUM SPEED-GRIP CERAMIC DISCS,28.97,Norton,
* EXPERT QUANTUM 150mm x MH 12PK V/FINE P240 PREMIUM SPEED-GRIP CERAMIC DISCS,28.97,Norton,
EXPERT QUANTUM 150mm x MH 12PK V/FINE P320 PREMIUM SPEED-GRIP CERAMIC DISCS,28.97,Norton,
EXPERT QUANTUM DETAIL SHEETS 93x93mm 6H 12PK V/CRSE P40 PREMIUM SPEED-GRIP CERAMIC,23.16,Norton,
EXPERT QUANTUM DETAIL SHEETS 93x93mm 6H 12PK MED P80 PREMIUM SPEED-GRIP CERAMIC,23.16,Norton,
EXPERT QUANTUM DETAIL SHEETS 93x93mm 6H 12PK FINE P120 PREMIUM SPEED-GRIP CERAMIC,23.16,Norton,
EXPERT QUANTUM 93x185mm x MH 12PK V/CRSE P40 PREMIUM SPEED-GRIP CERAMIC SHEETS,30.15,Norton,
EXPERT QUANTUM 93x185mm x MH 12PK MEDIUM P80 PREMIUM SPEED-GRIP CERAMIC SHEETS,30.15,Norton,
EXPERT QUANTUM 93x185mm x MH 12PK FINE P120 PREMIUM SPEED-GRIP CERAMIC SHEETS,30.15,Norton,
EXPERT QUANTUM 93x185mm x MH 12PK FINE P180 PREMIUM SPEED-GRIP CERAMIC SHEETS,30.15,Norton,
EXPERT QUANTUM 93x185mm x MH 12PK V/FINE P240 PREMIUM SPEED-GRIP CERAMIC SHEETS,30.15,Norton,
EXPERT QUANTUM BELTS 10X330mm 3PK V/CRSE PREMIUM ZIRCONIA,12.27,Norton,
EXPERT QUANTUM BELTS 10X330mm 3PK COARSE PREMIUM ZIRCONIA,12.27,Norton,
EXPERT QUANTUM BELTS 10X330mm 3PK MEDIUM PREMIUM ZIRCONIA,12.27,Norton,
EXPERT QUANTUM BELTS 13X445mm 3PK V/CRSE PREMIUM ZIRCONIA,15.34,Norton,
EXPERT QUANTUM BELTS 13X445mm 3PK COARSE PREMIUM ZIRCONIA,15.34,Norton,
EXPERT QUANTUM BELTS 13X445mm 3PK MEDIUM PREMIUM ZIRCONIA,15.34,Norton,
EXPERT QUANTUM BELTS 20X520mm 3PK V/CRSE PREMIUM ZIRCONIA,19.62,Norton,
EXPERT QUANTUM BELTS 20X520mm 3PK COARSE PREMIUM ZIRCONIA,19.62,Norton,
EXPERT QUANTUM BELTS 20X520mm 3PK MEDIUM PREMIUM ZIRCONIA,19.62,Norton,
EXPERT QUANTUM BELTS 75x533mm 3PK V/CRSE P36 PREMIUM ZIRCONIA,20.26,Norton,
EXPERT QUANTUM BELTS 75x533mm 3PK COARSE P50 PREMIUM ZIRCONIA,20.26,Norton,
EXPERT QUANTUM BELTS 75x533mm 3PK MEDIUM P80 PREMIUM ZIRCONIA,20.26,Norton,
EXPERT QUANTUM BELTS 75x533mm 3PK FINE P120 PREMIUM ZIRCONIA,20.26,Norton,
EXPERT QUANTUM BELTS 100x610mm 3PK V/CRSE P36 PREMIUM ZIRCONIA,24.17,Norton,
EXPERT QUANTUM BELTS 100x610mm 3PK COARSE P50 PREMIUM ZIRCONIA,24.17,Norton,
EXPERT QUANTUM BELTS 100x610mm 3PK MEDIUM P80 PREMIUM ZIRCONIA,24.17,Norton,
EXPERT QUANTUM BELTS 100x610mm 3PK FINE P120 PREMIUM ZIRCONIA,24.17,Norton,
EXPERT QUANTUM BELTS 50x914mm 3PK V/CRSE P36 PREMIUM ZIRCONIA,27.97,Norton,
EXPERT QUANTUM BELTS 50x914mm 3PK COARSE P50 PREMIUM ZIRCONIA,27.97,Norton,
EXPERT QUANTUM BELTS 50x914mm 3PK MEDIUM P80 PREMIUM ZIRCONIA,27.97,Norton,
EXPERT QUANTUM BELTS 50x914mm 3PK FINE P120 PREMIUM ZIRCONIA,27.97,Norton,
EXPERT QUANTUM BELTS 100x914mm 3PK V/CRSE P36 PREMIUM ZIRCONIA,40.29,Norton,
EXPERT QUANTUM BELTS 100x914mm 3PK COARSE P50 PREMIUM ZIRCONIA,40.29,Norton,
EXPERT QUANTUM BELTS 100x914mm 3PK MEDIUM P80 PREMIUM ZIRCONIA,40.29,Norton,
EXPERT QUANTUM BELTS 100x914mm 3PK FINE P120 PREMIUM ZIRCONIA,40.29,Norton,
ALL SURF 115mm x 8H 5PK V/CRSE P40 STEP 1 RETAIL PACKED SPEED-GRIP DISCS,9.75,Norton,
ALL SURF 115mm x 8H 5PK CRSE P60 STEP 2 RETAIL PACKED SPEED-GRIP DISCS,9.49,Norton,
ALL SURF 115mm x 8H 5PK MED P80 STEP 2 RETAIL PACKED SPEED-GRIP DISCS,9.29,Norton,
ALL SURF 115mm x 8H 5PK FINE P120 STEP 3 RETAIL PACKED SPEED-GRIP DISCS,8.77,Norton,
ALL SURF 115mm x 8H 5PK V/FINE P180 STEP 4 RETAIL PACKED SPEED-GRIP DISCS,8.77,Norton,
