sku,product_name,supplier_name,unit_price
5526 10.600,3 x D Ratio Drill Thru Cool Carbide TiAlN Coated Stainless Steel,Guhring Aus Stock Reseller,
5526 10.700,3 x D Ratio Drill Thru Cool Carbide TiAlN Coated Stainless Steel,Guhring Aus Stock Reseller,
5526 10.800,3 x D Ratio Drill Thru Cool Carbide TiAlN Coated Stainless Steel,Guhring Aus Stock Reseller,
5526 10.900,3 x D Ratio Drill Thru Cool Carbide TiAlN Coated Stainless Steel,Guhring Aus Stock Reseller,
5526 11.000,3 x D Ratio Drill Thru Cool Carbide TiAlN Coated Stainless Steel,Guhring Aus Stock Reseller,
5526 11.100,3 x D Ratio Drill Thru Cool Carbide TiAlN Coated Stainless Steel,Guhring Aus Stock Reseller,
5526 11.110,3 x D Ratio Drill Thru Cool Carbide TiAlN Coated Stainless Steel 7/16,Guhring Aus Stock Reseller,
5526 11.200,3 x D Ratio Drill Thru Cool Carbide TiAlN Coated Stainless Steel,Guhring Aus Stock Reseller,
5526 11.300,3 x D Ratio Drill Thru Cool Carbide TiAlN Coated Stainless Steel,Guhring Aus Stock Reseller,
5526 11.400,3 x D Ratio Drill Thru Cool Carbide TiAlN Coated Stainless Steel,Guhring Aus Stock Reseller,
5526 11.500,3 x D Ratio Drill Thru Cool Carbide TiAlN Coated Stainless Steel,Guhring Aus Stock Reseller,
5526 11.600,3 x D Ratio Drill Thru Cool Carbide TiAlN Coated Stainless Steel,Guhring Aus Stock Reseller,
5526 11.700,3 x D Ratio Drill Thru Cool Carbide TiAlN Coated Stainless Steel,Guhring Aus Stock Reseller,
5526 11.800,3 x D Ratio Drill Thru Cool Carbide TiAlN Coated Stainless Steel,Guhring Aus Stock Reseller,
5526 11.900,3 x D Ratio Drill Thru Cool Carbide TiAlN Coated Stainless Steel,Guhring Aus Stock Reseller,
5526 11.910,3 x D Ratio Drill Thru Cool Carbide TiAlN Coated Stainless Steel 15/32,Guhring Aus Stock Reseller,
5526 12.000,3 x D Ratio Drill Thru Cool Carbide TiAlN Coated Stainless Steel,Guhring Aus Stock Reseller,
5526 12.200,3 x D Ratio Drill Thru Cool Carbide TiAlN Coated Stainless Steel,Guhring Aus Stock Reseller,
5526 12.500,3 x D Ratio Drill Thru Cool Carbide TiAlN Coated Stainless Steel,Guhring Aus Stock Reseller,
5526 12.700,3 x D Ratio Drill Thru Cool Carbide TiAlN Coated Stainless Steel 1/2,Guhring Aus Stock Reseller,
5526 13.000,3 x D Ratio Drill Thru Cool Carbide TiAlN Coated Stainless Steel,Guhring Aus Stock Reseller,
5526 13.500,3 x D Ratio Drill Thru Cool Carbide TiAlN Coated Stainless Steel,Guhring Aus Stock Reseller,
5526 13.700,3 x D Ratio Drill Thru Cool Carbide TiAlN Coated Stainless Steel,Guhring Aus Stock Reseller,
5526 14.000,3 x D Ratio Drill Thru Cool Carbide TiAlN Coated Stainless Steel,Guhring Aus Stock Reseller,
5526 14.200,3 x D Ratio Drill Thru Cool Carbide TiAlN Coated Stainless Steel,Guhring Aus Stock Reseller,
5526 14.290,3 x D Ratio Drill Thru Cool Carbide TiAlN Coated Stainless Steell 9/16,Guhring Aus Stock Reseller,
5526 14.500,3 x D Ratio Drill Thru Cool Carbide TiAlN Coated Stainless Steel,Guhring Aus Stock Reseller,
5526 14.700,3 x D Ratio Drill Thru Cool Carbide TiAlN Coated Stainless Steel,Guhring Aus Stock Reseller,
5526 15.000,3 x D Ratio Drill Thru Cool Carbide TiAlN Coated Stainless Steel,Guhring Aus Stock Reseller,
5526 15.200,3 x D Ratio Drill Thru Cool Carbide TiAlN Coated Stainless Steel,Guhring Aus Stock Reseller,
5526 15.500,3 x D Ratio Drill Thru Cool Carbide TiAlN Coated Stainless Steel,Guhring Aus Stock Reseller,
5526 15.700,3 x D Ratio Drill Thru Cool Carbide TiAlN Coated Stainless Steel,Guhring Aus Stock Reseller,
5526 16.000,3 x D Ratio Drill Thru Cool Carbide TiAlN Coated Stainless Steel,Guhring Aus Stock Reseller,
5526 16.500,3 x D Ratio Drill Thru Cool Carbide TiAlN Coated Stainless Steel,Guhring Aus Stock Reseller,
5526 17.000,3 x D Ratio Drill Thru Cool Carbide TiAlN Coated Stainless Steel,Guhring Aus Stock Reseller,
5526 17.500,3 x D Ratio Drill Thru Cool Carbide TiAlN Coated Stainless Steel,Guhring Aus Stock Reseller,
5526 18.000,3 x D Ratio Drill Thru Cool Carbide TiAlN Coated Stainless Steel,Guhring Aus Stock Reseller,
5526 18.500,3 x D Ratio Drill Thru Cool Carbide TiAlN Coated Stainless Steel,Guhring Aus Stock Reseller,
5526 19.000,3 x D Ratio Drill Thru Cool Carbide TiAlN Coated Stainless Steel,Guhring Aus Stock Reseller,
5526 19.500,3 x D Ratio Drill Thru Cool Carbide TiAlN Coated Stainless Steel,Guhring Aus Stock Reseller,
5526 20.000,3 x D Ratio Drill Thru Cool Carbide TiAlN Coated Stainless Steel,Guhring Aus Stock Reseller,
5535 4.000,Carbide Ratio Endmill 4-fl Fire Coated,Guhring Aus Stock Reseller,
5535 5.000,Carbide Ratio Endmill 4-fl Fire Coated,Guhring Aus Stock Reseller,
5535 6.000,Carbide Ratio Endmill 4-fl Fire Coated,Guhring Aus Stock Reseller,
5535 8.000,Carbide Ratio Endmill 4-fl Fire Coated,Guhring Aus Stock Reseller,
5535 10.000,Carbide Ratio Endmill 4-fl Fire Coated,Guhring Aus Stock Reseller,
5535 12.000,Carbide Ratio Endmill 4-fl Fire Coated,Guhring Aus Stock Reseller,
5535 14.000,Carbide Ratio Endmill 4-fl Fire Coated,Guhring Aus Stock Reseller,
5535 16.000,Carbide Ratio Endmill 4-fl Fire Coated,Guhring Aus Stock Reseller,
5535 20.000,Carbide Ratio Endmill 4-fl Fire Coated,Guhring Aus Stock Reseller,
5535 25.000,Carbide Ratio Endmill 4-fl Fire Coated,Guhring Aus Stock Reseller,
5538 1.000,Spyrotec countersink 90° HSCO TiAlN Set 6.3mm-20.5mm - 6 pieces,Guhring Aus Stock Reseller,
5549 3.000,Long Slot drill 2 Flute Carbide Fire Coat,Guhring Aus Stock Reseller,
5549 4.000,Long Slot drill 2 Flute Carbide Fire Coat,Guhring Aus Stock Reseller,
5549 5.000,Long Slot drill 2 Flute Carbide Fire Coat,Guhring Aus Stock Reseller,
5549 6.000,Long Slot drill 2 Flute Carbide Fire Coat,Guhring Aus Stock Reseller,
5549 8.000,Long Slot drill 2 Flute Carbide Fire Coat,Guhring Aus Stock Reseller,
5549 10.000,Long Slot drill 2 Flute Carbide Fire Coat,Guhring Aus Stock Reseller,
5549 12.000,Long Slot drill 2 Flute Carbide Fire Coat,Guhring Aus Stock Reseller,
5549 16.000,Long Slot drill 2 Flute Carbide Fire Coat,Guhring Aus Stock Reseller,
5549 20.000,Long Slot drill 2 Flute Carbide Fire Coat,Guhring Aus Stock Reseller,
5550 4.000,Metric Gun Nose Taps HSS-E  White band,Guhring Aus Stock Reseller,
5550 5.000,Metric Gun Nose Taps HSS-E  White band,Guhring Aus Stock Reseller,
5550 6.000,Metric Gun Nose Taps HSS-E  White band,Guhring Aus Stock Reseller,
5550 8.000,Metric Gun Nose Taps HSS-E  White band,Guhring Aus Stock Reseller,
5550 10.000,Metric Gun Nose Taps HSS-E  White band,Guhring Aus Stock Reseller,
5551 4.000,Metric Spiral Taps HSS-E  Black band,Guhring Aus Stock Reseller,
5551 5.000,Metric Spiral Taps HSS-E  Black band,Guhring Aus Stock Reseller,
5551 6.000,Metric Spiral Taps HSS-E  Black band,Guhring Aus Stock Reseller,
5551 8.000,Metric Spiral Taps HSS-E  Black band,Guhring Aus Stock Reseller,
5551 10.000,Metric Spiral Taps HSS-E  Black band,Guhring Aus Stock Reseller,
5552 4.000,Metric Spiral Taps HSS-E  Red Band,Guhring Aus Stock Reseller,
5552 5.000,Metric Spiral Taps HSS-E  Red Band,Guhring Aus Stock Reseller,
5552 6.000,Metric Spiral Taps HSS-E  Red Band,Guhring Aus Stock Reseller,
5552 8.000,Metric Spiral Taps HSS-E  Red Band,Guhring Aus Stock Reseller,
5552 10.000,Metric Spiral Taps HSS-E  Red Band,Guhring Aus Stock Reseller,
5553 4.000,Metric Spiral Taps HSS-E  Blue band,Guhring Aus Stock Reseller,
5553 5.000,Metric Spiral Taps HSS-E  Blue band,Guhring Aus Stock Reseller,
5553 6.000,Metric Spiral Taps HSS-E  Blue band,Guhring Aus Stock Reseller,
5553 8.000,Metric Spiral Taps HSS-E  Blue band,Guhring Aus Stock Reseller,
5553 10.000,Metric Spiral Taps HSS-E  Blue band,Guhring Aus Stock Reseller,
5553 12.000,Metric Spiral Taps HSS-E  Blue band,Guhring Aus Stock Reseller,
5553 16.000,Metric Spiral Taps HSS-E  Blue band,Guhring Aus Stock Reseller,
5556 3.000,Metric Endmill 4 Flute Carbide Fire Coat,Guhring Aus Stock Reseller,
5556 4.000,Metric Endmill 4 Flute Carbide Fire Coat,Guhring Aus Stock Reseller,
5556 5.000,Metric Endmill 4 Flute Carbide Fire Coat,Guhring Aus Stock Reseller,
5556 6.000,Metric Endmill 4 Flute Carbide Fire Coat,Guhring Aus Stock Reseller,
5556 8.000,Metric Endmill 4 Flute Carbide Fire Coat,Guhring Aus Stock Reseller,
5556 10.000,Metric Endmill 4 Flute Carbide Fire Coat,Guhring Aus Stock Reseller,
5556 12.000,Metric Endmill 4 Flute Carbide Fire Coat,Guhring Aus Stock Reseller,
5556 14.000,Metric Endmill 4 Flute Carbide Fire Coat,Guhring Aus Stock Reseller,
5556 16.000,Metric Endmill 4 Flute Carbide Fire Coat,Guhring Aus Stock Reseller,
5556 18.000,Metric Endmill 4 Flute Carbide Fire Coat,Guhring Aus Stock Reseller,
5556 20.000,Metric Endmill 4 Flute Carbide Fire Coat,Guhring Aus Stock Reseller,
5557 4.000,Metric Gun Nose Taps HSS-E  Black band,Guhring Aus Stock Reseller,
5557 5.000,Metric Gun Nose Taps HSS-E  Black band,Guhring Aus Stock Reseller,
5557 6.000,Metric Gun Nose Taps HSS-E  Black band,Guhring Aus Stock Reseller,
5557 8.000,Metric Gun Nose Taps HSS-E  Black band,Guhring Aus Stock Reseller,
5557 10.000,Metric Gun Nose Taps HSS-E  Black band,Guhring Aus Stock Reseller,
5558 4.000,Metric Gun Nose Taps HSS-E  Red Band,Guhring Aus Stock Reseller,
5558 5.000,Metric Gun Nose Taps HSS-E  Red Band,Guhring Aus Stock Reseller,
5558 6.000,Metric Gun Nose Taps HSS-E  Red Band,Guhring Aus Stock Reseller,
5558 8.000,Metric Gun Nose Taps HSS-E  Red Band,Guhring Aus Stock Reseller,
5558 10.000,Metric Gun Nose Taps HSS-E  Red Band,Guhring Aus Stock Reseller,
5559 4.000,Metric Gun Nose Taps PM HSS-E  Blue band,Guhring Aus Stock Reseller,
5559 5.000,Metric Gun Nose Taps PM HSS-E  Blue band,Guhring Aus Stock Reseller,
5559 6.000,Metric Gun Nose Taps PM HSS-E  Blue band,Guhring Aus Stock Reseller,
5559 8.000,Metric Gun Nose Taps PM HSS-E  Blue band,Guhring Aus Stock Reseller,
5559 10.000,Metric Gun Nose Taps PM HSS-E  Blue band,Guhring Aus Stock Reseller,
5573 0.500,Metric Endmill 3 Flute Carbide Fire Coat,Guhring Aus Stock Reseller,
5573 0.600,Metric Endmill 3 Flute Carbide Fire Coat,Guhring Aus Stock Reseller,
5573 0.800,Metric Endmill 3 Flute Carbide Fire Coat,Guhring Aus Stock Reseller,
5574 1.000,Metric Endmill 3 Flute Carbide Fire Coat,Guhring Aus Stock Reseller,
5574 1.200,Metric Endmill 3 Flute Carbide Fire Coat,Guhring Aus Stock Reseller,
5574 1.500,Metric Endmill 3 Flute Carbide Fire Coat,Guhring Aus Stock Reseller,
5574 1.800,Metric Endmill 3 Flute Carbide Fire Coat,Guhring Aus Stock Reseller,
5574 2.000,Metric Endmill 3 Flute Carbide Fire Coat,Guhring Aus Stock Reseller,
5574 3.000,Metric Endmill 3 Flute Carbide Fire Coat,Guhring Aus Stock Reseller,
5574 4.500,Metric Endmill 3 Flute Carbide Fire Coat,Guhring Aus Stock Reseller,
5574 5.500,Metric Endmill 3 Flute Carbide Fire Coat,Guhring Aus Stock Reseller,
5574 7.000,Metric Endmill 3 Flute Carbide Fire Coat,Guhring Aus Stock Reseller,
5574 8.000,Metric Endmill 3 Flute Carbide Fire Coat,Guhring Aus Stock Reseller,
5574 9.000,Metric Endmill 3 Flute Carbide Fire Coat,Guhring Aus Stock Reseller,
5580 3.000,5 x D ratio drill thru cool Carbide Fire Coated Stainless Steel,Guhring Aus Stock Reseller,
5580 3.200,5 x D ratio drill thru cool Carbide Fire Coated Stainless Steel,Guhring Aus Stock Reseller,
5580 3.500,5 x D ratio drill thru cool Carbide Fire Coated Stainless Steel,Guhring Aus Stock Reseller,
5580 3.800,5 x D ratio drill thru cool Carbide Fire Coated Stainless Steel,Guhring Aus Stock Reseller,
5580 4.000,5 x D ratio drill thru cool Carbide Fire Coated Stainless Steel,Guhring Aus Stock Reseller,
5580 4.200,5 x D ratio drill thru cool Carbide Fire Coated Stainless Steel,Guhring Aus Stock Reseller,
5580 4.500,5 x D ratio drill thru cool Carbide Fire Coated Stainless Steel,Guhring Aus Stock Reseller,
5580 4.700,5 x D ratio drill thru cool Carbide Fire Coated Stainless Steel,Guhring Aus Stock Reseller,
5580 5.000,5 x D ratio drill thru cool Carbide Fire Coated Stainless Steel,Guhring Aus Stock Reseller,
5580 5.100,5 x D ratio drill thru cool Carbide Fire Coated Stainless Steel,Guhring Aus Stock Reseller,
5580 5.160,5 x D ratio drill thru cool Carbide Fire Coated Stainless Steel 13/64,Guhring Aus Stock Reseller,
5580 5.500,5 x D ratio drill thru cool Carbide Fire Coated Stainless Steel,Guhring Aus Stock Reseller,
5580 6.000,5 x D ratio drill thru cool Carbide Fire Coated Stainless Steel,Guhring Aus Stock Reseller,
5580 6.500,5 x D ratio drill thru cool Carbide Fire Coated Stainless Steel,Guhring Aus Stock Reseller,
5580 6.600,5 x D ratio drill thru cool Carbide Fire Coated Stainless Steel,Guhring Aus Stock Reseller,
5580 6.800,5 x D ratio drill thru cool Carbide Fire Coated Stainless Steel,Guhring Aus Stock Reseller,
5580 7.000,5 x D ratio drill thru cool Carbide Fire Coated Stainless Steel,Guhring Aus Stock Reseller,
5580 7.500,5 x D ratio drill thru cool Carbide Fire Coated Stainless Steel,Guhring Aus Stock Reseller,
5580 7.700,5 x D ratio drill thru cool Carbide Fire Coated Stainless Steel,Guhring Aus Stock Reseller,
5580 8.000,5 x D ratio drill thru cool Carbide Fire Coated Stainless Steel,Guhring Aus Stock Reseller,
5580 8.500,5 x D ratio drill thru cool Carbide Fire Coated Stainless Steel,Guhring Aus Stock Reseller,
5580 8.700,5 x D ratio drill thru cool Carbide Fire Coated Stainless Steel,Guhring Aus Stock Reseller,
5580 8.900,5 x D ratio drill thru cool Carbide Fire Coated Stainless Steel,Guhring Aus Stock Reseller,
5580 9.000,5 x D ratio drill thru cool Carbide Fire Coated Stainless Steel,Guhring Aus Stock Reseller,
5580 9.500,5 x D ratio drill thru cool Carbide Fire Coated Stainless Steel,Guhring Aus Stock Reseller,
5580 10.000,5 x D ratio drill thru cool Carbide Fire Coated Stainless Steel,Guhring Aus Stock Reseller,
5580 10.300,5 x D ratio drill thru cool Carbide Fire Coated Stainless Steel,Guhring Aus Stock Reseller,
5580 10.500,5 x D ratio drill thru cool Carbide Fire Coated Stainless Steel,Guhring Aus Stock Reseller,
5580 11.800,5 x D ratio drill thru cool Carbide Fire Coated Stainless Steel,Guhring Aus Stock Reseller,
5580 12.000,5 x D ratio drill thru cool Carbide Fire Coated Stainless Steel,Guhring Aus Stock Reseller,
5582 10.000,Carbide Ratio Endmill 4-fl Fire Coated Long Series,Guhring Aus Stock Reseller,
5582 12.000,Carbide Ratio Endmill 4-fl Fire Coated Long Series,Guhring Aus Stock Reseller,
5582 16.000,Carbide Ratio Endmill 4-fl Fire Coated Long Series,Guhring Aus Stock Reseller,
5582 20.000,Carbide Ratio Endmill 4-fl Fire Coated Long Series,Guhring Aus Stock Reseller,
5582 25.000,Carbide Ratio Endmill 4-fl Fire Coated Long Series,Guhring Aus Stock Reseller,
5584 3.000,Carbide Ballnose 4-fl Endmill Fire Coated,Guhring Aus Stock Reseller,
5584 4.000,Carbide Ballnose 4-fl Endmill Fire Coated,Guhring Aus Stock Reseller,
5584 5.000,Carbide Ballnose 4-fl Endmill Fire Coated,Guhring Aus Stock Reseller,
5584 6.000,Carbide Ballnose 4-fl Endmill Fire Coated,Guhring Aus Stock Reseller,
5584 8.000,Carbide Ballnose 4-fl Endmill Fire Coated,Guhring Aus Stock Reseller,
5584 10.000,Carbide Ballnose 4-fl Endmill Fire Coated,Guhring Aus Stock Reseller,
5584 12.000,Carbide Ballnose 4-fl Endmill Fire Coated,Guhring Aus Stock Reseller,
5584 16.000,Carbide Ballnose 4-fl Endmill Fire Coated,Guhring Aus Stock Reseller,
5584 20.000,Carbide Ballnose 4-fl Endmill Fire Coated,Guhring Aus Stock Reseller,
5598 3.000,Metric Fluteless Taps  HSS-E TiN Coat,Guhring Aus Stock Reseller,
5598 4.000,Metric Fluteless Taps  HSS-E TiN Coat,Guhring Aus Stock Reseller,
5598 5.000,Metric Fluteless Taps  HSS-E TiN Coat,Guhring Aus Stock Reseller,
5598 6.000,Metric Fluteless Taps  HSS-E TiN Coat,Guhring Aus Stock Reseller,
5598 8.000,Metric Fluteless Taps  HSS-E TiN Coat,Guhring Aus Stock Reseller,
5598 10.000,Metric Fluteless Taps  HSS-E TiN Coat,Guhring Aus Stock Reseller,
5599 12.000,Metric Fluteless Taps  HSS-E TiN Coat,Guhring Aus Stock Reseller,
5599 14.000,Metric Fluteless Taps  HSS-E TiN Coat,Guhring Aus Stock Reseller,
5599 16.000,Metric Fluteless Taps  HSS-E TiN Coat,Guhring Aus Stock Reseller,
5635 1.000,Milling cutter set; RF100 Solid carbide,Guhring Aus Stock Reseller,
5639 4.000,20 x D Carbide Gun drills Carbide TiCN Coated,Guhring Aus Stock Reseller,
5639 5.000,20 x D Carbide Gun drills Carbide TiCN Coated,Guhring Aus Stock Reseller,
5639 6.000,20 x D Carbide Gun drills Carbide TiCN Coated,Guhring Aus Stock Reseller,
5639 8.000,20 x D Carbide Gun drills Carbide TiCN Coated,Guhring Aus Stock Reseller,
5639 9.000,20 x D Carbide Gun drills Carbide TiCN Coated,Guhring Aus Stock Reseller,
5639 10.000,20 x D Carbide Gun drills Carbide TiCN Coated,Guhring Aus Stock Reseller,
5639 12.000,20 x D Carbide Gun drills Carbide TiCN Coated,Guhring Aus Stock Reseller,
5639 13.000,20 x D Carbide Gun drills Carbide TiCN Coated,Guhring Aus Stock Reseller,
5639 13.500,20 x D Carbide Gun drills Carbide TiCN Coated,Guhring Aus Stock Reseller,
5639 14.000,20 x D Carbide Gun drills Carbide TiCN Coated,Guhring Aus Stock Reseller,
5639 14.500,20 x D Carbide Gun drills Carbide TiCN Coated,Guhring Aus Stock Reseller,
5639 15.000,20 x D Carbide Gun drills Carbide TiCN Coated,Guhring Aus Stock Reseller,
5639 15.500,20 x D Carbide Gun drills Carbide TiCN Coated,Guhring Aus Stock Reseller,
5639 16.000,20 x D Carbide Gun drills Carbide TiCN Coated,Guhring Aus Stock Reseller,
5639 17.000,20 x D Carbide Gun drills Carbide TiCN Coated,Guhring Aus Stock Reseller,
5639 18.000,20 x D Carbide Gun drills Carbide TiCN Coated,Guhring Aus Stock Reseller,
5639 19.000,20 x D Carbide Gun drills Carbide TiCN Coated,Guhring Aus Stock Reseller,
5639 20.000,20 x D Carbide Gun drills Carbide TiCN Coated,Guhring Aus Stock Reseller,
5639 22.000,20 x D Carbide Gun drills Carbide TiCN Coated,Guhring Aus Stock Reseller,
5639 25.000,20 x D Carbide Gun drills Carbide TiCN Coated,Guhring Aus Stock Reseller,
5641 4.000,40 x D Carbide Gun drills Carbide TiCN Coated,Guhring Aus Stock Reseller,
5641 5.000,40 x D Carbide Gun drills Carbide TiCN Coated,Guhring Aus Stock Reseller,
5641 6.000,40 x D Carbide Gun drills Carbide TiCN Coated,Guhring Aus Stock Reseller,
5641 7.000,40 x D Carbide Gun drills Carbide TiCN Coated,Guhring Aus Stock Reseller,
5641 8.000,40 x D Carbide Gun drills Carbide TiCN Coated,Guhring Aus Stock Reseller,
5641 10.000,40 x D Carbide Gun drills Carbide TiCN Coated,Guhring Aus Stock Reseller,
5641 12.000,40 x D Carbide Gun drills Carbide TiCN Coated,Guhring Aus Stock Reseller,
5641 13.000,40 x D Carbide Gun drills Carbide TiCN Coated,Guhring Aus Stock Reseller,
5641 13.500,40 x D Carbide Gun drills Carbide TiCN Coated,Guhring Aus Stock Reseller,
5641 14.000,40 x D Carbide Gun drills Carbide TiCN Coated,Guhring Aus Stock Reseller,
5641 14.500,40 x D Carbide Gun drills Carbide TiCN Coated,Guhring Aus Stock Reseller,
5641 15.000,40 x D Carbide Gun drills Carbide TiCN Coated,Guhring Aus Stock Reseller,
5641 15.500,40 x D Carbide Gun drills Carbide TiCN Coated,Guhring Aus Stock Reseller,
5641 16.000,40 x D Carbide Gun drills Carbide TiCN Coated,Guhring Aus Stock Reseller,
5641 17.000,40 x D Carbide Gun drills Carbide TiCN Coated,Guhring Aus Stock Reseller,
5641 18.000,40 x D Carbide Gun drills Carbide TiCN Coated,Guhring Aus Stock Reseller,
5641 19.000,40 x D Carbide Gun drills Carbide TiCN Coated,Guhring Aus Stock Reseller,
5641 20.000,40 x D Carbide Gun drills Carbide TiCN Coated,Guhring Aus Stock Reseller,
5641 22.000,40 x D Carbide Gun drills Carbide TiCN Coated,Guhring Aus Stock Reseller,
5641 25.000,40 x D Carbide Gun drills Carbide TiCN Coated,Guhring Aus Stock Reseller,
5642 4.950,80 x D Carbide Gun drills Carbide TiCN Coated,Guhring Aus Stock Reseller,
5642 5.950,80 x D Carbide Gun drills Carbide TiCN Coated,Guhring Aus Stock Reseller,
5642 7.950,80 x D Carbide Gun drills Carbide TiCN Coated,Guhring Aus Stock Reseller,
5642 9.950,80 x D Carbide Gun drills Carbide TiCN Coated,Guhring Aus Stock Reseller,
5642 11.950,80 x D Carbide Gun drills Carbide TiCN Coated,Guhring Aus Stock Reseller,
5642 12.950,80 x D Carbide Gun drills Carbide TiCN Coated,Guhring Aus Stock Reseller,
5642 13.450,80 x D Carbide Gun drills Carbide TiCN Coated,Guhring Aus Stock Reseller,
5642 13.950,80 x D Carbide Gun drills Carbide TiCN Coated,Guhring Aus Stock Reseller,
5642 14.450,80 x D Carbide Gun drills Carbide TiCN Coated,Guhring Aus Stock Reseller,
5642 14.950,80 x D Carbide Gun drills Carbide TiCN Coated,Guhring Aus Stock Reseller,
5642 15.450,80 x D Carbide Gun drills Carbide TiCN Coated,Guhring Aus Stock Reseller,
5642 15.950,80 x D Carbide Gun drills Carbide TiCN Coated,Guhring Aus Stock Reseller,
5649 6.000,Solid Carbide NC Spotting Drill  142°,Guhring Aus Stock Reseller,
5649 10.000,Solid Carbide NC Spotting Drill  142°,Guhring Aus Stock Reseller,
5649 12.000,Solid Carbide NC Spotting Drill  142°,Guhring Aus Stock Reseller,
5652 0.100,Solid carbide drill 38 OAL x 1.2mm flute TiAlN coated,Guhring Aus Stock Reseller,
5652 0.200,Solid carbide drill 38 OAL x 2.5mm flute TiAlN coated,Guhring Aus Stock Reseller,
5652 0.300,Solid carbide drill 38 OAL x 5mm flute TiAlN coated,Guhring Aus Stock Reseller,
5652 0.400,Solid carbide drill 38 OAL x 7mm flute TiAlN coated,Guhring Aus Stock Reseller,
5652 0.500,Solid carbide drill 38 OAL x 7mm flute TiAlN coated,Guhring Aus Stock Reseller,
5652 0.600,Solid carbide drill 38 OAL x 7mm flute TiAlN coated,Guhring Aus Stock Reseller,
5652 0.700,Solid carbide drill 38 OAL x 8mm flute TiAlN coated,Guhring Aus Stock Reseller,
5652 0.800,Solid carbide drill 38 OAL x 10mm flute TiAlN coated,Guhring Aus Stock Reseller,
5652 0.900,Solid carbide drill 38 OAL x 10mm flute TiAlN coated,Guhring Aus Stock Reseller,
5652 1.000,Solid carbide drill 38 OAL x 10mm flute TiAlN coated,Guhring Aus Stock Reseller,
5652 1.100,Solid carbide drill 38 OAL x 10mm flute TiAlN coated,Guhring Aus Stock Reseller,
5652 1.200,Solid carbide drill 38 OAL x 10mm flute TiAlN coated,Guhring Aus Stock Reseller,
5652 1.300,Solid carbide drill 38 OAL x 10mm flute TiAlN coated,Guhring Aus Stock Reseller,
5652 1.400,Solid carbide drill 38 OAL x 10mm flute TiAlN coated,Guhring Aus Stock Reseller,
5652 1.500,Solid carbide drill 38 OAL x 10mm flute TiAlN coated,Guhring Aus Stock Reseller,
5652 1.600,Solid carbide drill 38 OAL x 12mm flute TiAlN coated,Guhring Aus Stock Reseller,
5652 1.700,Solid carbide drill 38 OAL x 12mm flute TiAlN coated,Guhring Aus Stock Reseller,
5652 1.800,Solid carbide drill 38 OAL x 12mm flute TiAlN coated,Guhring Aus Stock Reseller,
5654 3.000,Carbide Ratio Endmill 4-fl  For Stainless Fire Coated,Guhring Aus Stock Reseller,
5654 4.000,Carbide Ratio Endmill 4-fl  For Stainless Fire Coated,Guhring Aus Stock Reseller,
5654 5.000,Carbide Ratio Endmill 4-fl  For Stainless Fire Coated,Guhring Aus Stock Reseller,
5654 6.000,Carbide Ratio Endmill 4-fl  For Stainless Fire Coated,Guhring Aus Stock Reseller,
5654 8.000,Carbide Ratio Endmill 4-fl  For Stainless Fire Coated,Guhring Aus Stock Reseller,
5654 10.000,Carbide Ratio Endmill 4-fl  For Stainless Fire Coated,Guhring Aus Stock Reseller,
5654 12.000,Carbide Ratio Endmill 4-fl  For Stainless Fire Coated,Guhring Aus Stock Reseller,
5654 14.000,Carbide Ratio Endmill 4-fl  For Stainless Fire Coated,Guhring Aus Stock Reseller,
5654 16.000,Carbide Ratio Endmill 4-fl  For Stainless Fire Coated,Guhring Aus Stock Reseller,
5654 18.000,Carbide Ratio Endmill 4-fl  For Stainless Fire Coated,Guhring Aus Stock Reseller,
5654 20.000,Carbide Ratio Endmill 4-fl  For Stainless Fire Coated,Guhring Aus Stock Reseller,
5654 25.000,Carbide Ratio Endmill 4-fl  For Stainless Fire Coated,Guhring Aus Stock Reseller,
5670 6.300,Countersink SpyroTec 60deg 6.3mm HSCO Ti,Guhring Aus Stock Reseller,
5670 8.000,Countersink SpyroTec 60deg 8mm HSCO TiAl,Guhring Aus Stock Reseller,
5670 10.000,Countersink SpyroTec 60deg 10mm HSCO TiA,Guhring Aus Stock Reseller,
5670 12.500,Countersink SpyroTec 60deg 12.5mm HSCO T,Guhring Aus Stock Reseller,
5670 16.000,Countersink SpyroTec 60deg 16mm HSCO TiA,Guhring Aus Stock Reseller,
5670 20.000,Countersink SpyroTec 60deg 20mm HSCO TiA,Guhring Aus Stock Reseller,
5670 25.000,Countersink SpyroTec 60deg 25mm HSCO TiA,Guhring Aus Stock Reseller,
5674 6.350,Countersink SpyroTec 82deg 1/4 HSCO TiAlN coated,Guhring Aus Stock Reseller,
5674 7.938,Countersink SpyroTec 82deg 5/16 HSCO TiAlN coated,Guhring Aus Stock Reseller,
5674 9.525,Countersink SpyroTec 82deg 3/8 HSCO TiAlN coated,Guhring Aus Stock Reseller,
5674 12.700,Countersink SpyroTec 82deg 1/2 HSCO TiAlN coated,Guhring Aus Stock Reseller,
5674 15.875,Countersink SpyroTec 82deg 5/8 HSCO TiAlN coated,Guhring Aus Stock Reseller,
5674 19.050,Countersink SpyroTec 82deg 3/4 HSCO TiAlN coated,Guhring Aus Stock Reseller,
5674 22.225,Countersink SpyroTec 82deg 7/8 HSCO TiAlN coated,Guhring Aus Stock Reseller,
